Course Code,Course Name,Course Type,Course Status,Country/Territory,Course Skill,Priority,Training Provider,Managed Type,Delivery Tool Platform,Display Course Type,Specialization,Course Hours,Estimated Housing,Estimated Transportation,Estimated Tuition,Estimated Other,Year,Participants,Main Domain
A20770,Virtual : Programme d’acquisition de compétences à SAP PaPM,Classroom,Active,France,SAP Profitability & Performance Mgt PaPM,Discretionary,msg global solutions France,Local,MS Teams,Virtual,Platform-led Finance Transformation,23.0,0.0,0.0,4602.0,0.0,2021,10.0,IPS
A20797,T and O in the New Skillbuilder Series,Classroom,Active,France,Change Tracking,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.5,0.0,0.0,0.0,0.0,2019,40.0,Cross Accenture
A20797,T and O in the New Skillbuilder Series,Classroom,Active,France,Change Tracking,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,1.5,0.0,0.0,0.0,0.0,2020,510.0,Cross Accenture
A20860,Sales 101,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture - Classroom,Central,Desire2Learn,Classroom,-,16.0,150.0,0.0,105.0,0.0,2019,24.0,Sales
A20860,Sales 101,Classroom,Active,France,Client Relationship Management,Discretionary,Accenture - Classroom,Central,Desire2Learn,Classroom,-,16.0,260.0,300.0,210.0,0.0,2020,34.0,Sales
A20916,Cloud Delivery Fundamentals - Primer,Classroom,Active,France,Cloud Data Integration,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.0,0.0,0.0,5.0,0.0,2021,60.0,Cloud First
A20916,Cloud Delivery Fundamentals - Primer,Classroom,Active,France,Cloud Data Integration,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.0,0.0,0.0,5.0,0.0,2021,60.0,Cloud First
A21217,Europe Technology Sales Transformation – Overview,Classroom,Cancelled,France,Account Sales Planning,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.5,0.0,0.0,0.0,0.0,2020,292.0,Sales
A21555,Examen AZ-900 : Microsoft Azure Fundamentals,Classroom,Cancelled,France,Microsoft Azure Cloud Services,Discretionary,MS Azure,Local,MS Teams,Virtual,Azure,15.0,0.0,0.0,0.0,0.0,2021,232.0,Cloud First
A21566,Europe Technology Sales Transformation – Pillar Kickoff,Classroom,Active,France,Account Sales Planning,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,13.5,0.0,0.0,0.0,0.0,2020,780.0,Sales
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,0.0,0.0,2416.05,0.0,2019,24.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,0.0,0.0,2416.05,0.0,2019,24.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,0.0,0.0,4832.1,0.0,2020,59.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,0.0,0.0,4832.1,0.0,2020,59.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,700.0,0.0,805.35,0.0,2021,89.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,Live Meeting,Classroom,-,16.0,700.0,0.0,805.35,0.0,2021,89.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,MS Teams,Virtual,-,8.0,0.0,0.0,795.56,0.0,2022,98.0,Cross Accenture
A21662,Impact & Influence selon la discipline Interactifs,Classroom,Active,France,Effective Verbal Communications,Discretionary,Interactifs,Local,MS Teams,Virtual,-,8.0,0.0,0.0,795.56,0.0,2022,98.0,Cross Accenture
A21751,Enterprise Security Architecture School (ESAS),Classroom,Active,France,Enterprise Security Architecture (ESA) Fundamentals,Discretionary,Accenture Central,Central,-,Classroom,Enterprise Security Arch,16.0,300.0,300.0,190.0,0.0,2020,36.0,Security
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,-,12.0,0.0,0.0,950.0,0.0,2020,9.0,Cross Accenture
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,-,12.0,0.0,0.0,950.0,0.0,2020,9.0,Cross Accenture
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,-,12.0,0.0,0.0,475.0,0.0,2021,83.0,Cross Accenture
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,-,12.0,0.0,0.0,475.0,0.0,2021,83.0,Cross Accenture
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,12.0,0.0,0.0,725.0,0.0,2022,104.0,Cross Accenture
A21773,Design Thinking Basics,Classroom,Active,France,Design Thinking,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,12.0,0.0,0.0,725.0,0.0,2022,104.0,Cross Accenture
A21809,Coaching @ Legal,Classroom,Active,France,Legal Operations,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.0,0.0,0.0,30.0,0.0,2020,9.0,Leadership Development
A21809,Coaching @ Legal,Classroom,Active,France,Legal Operations,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.0,0.0,0.0,30.0,0.0,2020,9.0,Leadership Development
A21809,Coaching @ Legal,Classroom,Active,France,Legal Operations,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.0,0.0,0.0,40.0,0.0,2021,17.0,Leadership Development
A21809,Coaching @ Legal,Classroom,Active,France,Legal Operations,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,3.0,0.0,0.0,40.0,0.0,2021,17.0,Leadership Development
A22421,Virtual - User Exit et outils d’analyses pour fonctionnels,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,4.0,0.0,0.0,0.0,0.0,2020,14.0,Cross Accenture
A22562,Utilisez MURAL pour vos sessions collaboratives virtuelles,Classroom,Cancelled,France,Communication Protocols,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,3.0,0.0,0.0,0.0,0.0,2021,23.0,Cross Accenture
A22562,Utilisez MURAL pour vos sessions collaboratives virtuelles,Classroom,Cancelled,France,Communication Protocols,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,3.0,0.0,0.0,0.0,0.0,2020,5.0,Cross Accenture
A22611,VRTUAL AWS: se préparer à la certification,Classroom,Cancelled,France,Amazon Web Services (AWS) Security,Discretionary,GEKKO,Local,MS Teams,Virtual,Amazon Web Services,1.0,0.0,0.0,0.0,0.0,2021,101.0,Cloud First
A22611,VRTUAL AWS: se préparer à la certification,Classroom,Cancelled,France,Amazon Web Services (AWS) Security,Discretionary,GEKKO,Local,MS Teams,Virtual,Amazon Web Services,1.0,0.0,0.0,0.0,0.0,2021,101.0,Cloud First
A22619,Learn to Learn:  LIVE,Classroom,Active,France,Learning Agility,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,1.0,0.0,0.0,10.0,0.0,2020,53.0,Cross Accenture
A22686,Customer Network Masterclass Standalone Modules,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Central,Central,MS Teams,Virtual,Customer Analytics,3.0,0.0,0.0,8.0,0.0,2021,8.0,Cross Accenture
A22686,Customer Network Masterclass Standalone Modules,Classroom,Active,France,Accenture Solutions.AI - IRG / B2B Growth,Discretionary,Accenture Central,Central,MS Teams,Virtual,Customer Analytics,3.0,0.0,0.0,8.0,0.0,2021,8.0,Cross Accenture
A22724,Virtual - La mobilité douce,Classroom,Cancelled,France,Climate Change & Sustainability,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,5.9,0.0,2020,90.0,Cross Accenture
A22790,VIRTUAL - Sensibilisation AKENEO,Classroom,Cancelled,France,eCommerce & Digital Marketplaces,Discretionary,Akeneo,Local,MS Teams,Virtual,Digital Commerce,1.0,0.0,0.0,0.0,0.0,2021,8.0,Cross Accenture
A22790,VIRTUAL - Sensibilisation AKENEO,Classroom,Cancelled,France,eCommerce & Digital Marketplaces,Discretionary,Akeneo,Local,MS Teams,Virtual,Digital Commerce,1.0,0.0,0.0,0.0,0.0,2021,8.0,Cross Accenture
A22841,Accenture Technology Leadership Trailblazers,Classroom,Active,France,Critical Thinking,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,24.0,0.0,0.0,1171.5,0.0,2020,9.0,IPS
A22858,Industry X.0 Growth Accelerator (Virtual),Classroom,Active,France,Go To Market (GTM) Strategy,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,-,13.5,0.0,0.0,75.0,0.0,2020,36.0,Industry/Fonction
A22882,Multi-Cloud Container Security with Prisma Cloud Compute - Virtual,Classroom,Active,France,Cloud Infrastructure Security,Discretionary,Accenture - Classroom,Central,MS Teams,Virtual,Cloud Security,24.0,0.0,0.0,25.0,0.0,2020,7.0,Cloud First
A22937,RECRUTER SANS DISCRIMINER ET SENSIBILISATION DIVERSITE,Classroom,Active,France,Candidate Relationship Management,Discretionary,ACCORDIA,Local,MS Teams,Virtual,Recruiting,7.0,0.0,0.0,0.0,0.0,2020,17.0,Leadership Development
A22937,RECRUTER SANS DISCRIMINER ET SENSIBILISATION DIVERSITE,Classroom,Active,France,Candidate Relationship Management,Discretionary,ACCORDIA,Local,MS Teams,Virtual,Recruiting,7.0,0.0,0.0,0.0,0.0,2020,17.0,Leadership Development
A22937,RECRUTER SANS DISCRIMINER ET SENSIBILISATION DIVERSITE,Classroom,Active,France,Candidate Relationship Management,Discretionary,ACCORDIA,Local,MS Teams,Virtual,Recruiting,7.0,0.0,0.0,1888.0,0.0,2021,45.0,Leadership Development
A22937,RECRUTER SANS DISCRIMINER ET SENSIBILISATION DIVERSITE,Classroom,Active,France,Candidate Relationship Management,Discretionary,ACCORDIA,Local,MS Teams,Virtual,Recruiting,7.0,0.0,0.0,1888.0,0.0,2021,45.0,Leadership Development
A22947,FORM in Practice - Virtual,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture - Classroom,Central,Zoom,Virtual,Agile,20.0,0.0,0.0,16.0,0.0,2020,65.0,Cross Accenture
A22947,FORM in Practice - Virtual,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture - Classroom,Central,Zoom,Virtual,Agile,20.0,0.0,0.0,16.0,0.0,2020,65.0,Cross Accenture
A22947,FORM in Practice - Virtual,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Central,Central,MS Teams,Virtual,Agile,15.0,0.0,0.0,20.0,0.0,2021,80.0,Cross Accenture
A22947,FORM in Practice - Virtual,Classroom,Active,France,Agile Team Practices,Discretionary,Accenture Central,Central,MS Teams,Virtual,Agile,15.0,0.0,0.0,20.0,0.0,2021,80.0,Cross Accenture
A23234,VIRTUAL : Administrateur DBA - PostgreSQL,Classroom,Active,France,PostgreSQL Administration,Discretionary,Global Knowledge Network France,Local,MS Teams,Virtual,-,21.0,0.0,0.0,7080.0,0.0,2021,4.0,Cross Accenture
A23234,VIRTUAL : Administrateur DBA - PostgreSQL,Classroom,Active,France,PostgreSQL Administration,Discretionary,Global Knowledge Network France,Local,MS Teams,Virtual,-,21.0,0.0,0.0,7080.0,0.0,2021,4.0,Cross Accenture
A23338,Social Services Advanced Learning Program,Classroom,Active,France,Child Support,Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Social Services,8.0,0.0,0.0,30.0,0.0,2020,4.0,Cross Accenture
A23371,Introduction to Parsec TrakSYS MES -Smart Manufacturing,Classroom,Active,France,MES Mining,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,2.0,0.0,0.0,25.0,0.0,2021,6.0,Cross Accenture
A23371,Introduction to Parsec TrakSYS MES -Smart Manufacturing,Classroom,Active,France,MES Mining,Discretionary,Accenture Central,Central,MS Teams,Virtual,-,2.0,0.0,0.0,25.0,0.0,2021,6.0,Cross Accenture
A23379,Virtual - SAP Tech Arch Bootcamp,Classroom,Active,France,SAP Classic Infrastructure Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Technical Architecture,8.0,0.0,0.0,0.0,0.0,2021,80.0,IPS
A23379,Virtual - SAP Tech Arch Bootcamp,Classroom,Active,France,SAP Classic Infrastructure Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,SAP Technical Architecture,8.0,0.0,0.0,0.0,0.0,2021,80.0,IPS
A23442,GTW: Microsoft Teams - Using the Approvals App (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,0.5,0.0,0.0,0.0,0.0,2021,155.0,Cross Technology
A23442,GTW: Microsoft Teams - Using the Approvals App (CIO Technology Workshop),Classroom,Active,France,Collaboration,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,0.5,0.0,0.0,0.0,0.0,2021,155.0,Cross Technology
A23555,REMOTE - BigID Expert course,Classroom,Cancelled,France,Data Privacy Protection,Discretionary,BigID,Local,MS Teams,Virtual,Data Protection,16.0,0.0,0.0,0.0,0.0,2020,3.0,Cross Accenture
A23665,Formation Campus Conversion,Classroom,Active,France,WEB performance optimization,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,7.0,0.0,0.0,0.0,0.0,2021,6.0,Cross Accenture
A23665,Formation Campus Conversion,Classroom,Active,France,WEB performance optimization,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,7.0,0.0,0.0,0.0,0.0,2021,6.0,Cross Accenture
A23859,Product Lifecycle Management Fundamentals,Classroom,Active,France,PLM for Capital Asset Lifecycle Management,Discretionary,Accenture Local,Local,MS Teams,Virtual,Engineering,6.0,0.0,0.0,0.0,0.0,2021,18.0,Sustainability
A23859,Product Lifecycle Management Fundamentals,Classroom,Active,France,PLM for Capital Asset Lifecycle Management,Discretionary,Accenture Local,Local,MS Teams,Virtual,Engineering,6.0,0.0,0.0,0.0,0.0,2021,18.0,Delivery
A23867,"Virtual : Changement climatique, chaque demi-degré compte !",Classroom,Active,France,Climate Change & Sustainability,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,0.0,0.0,2021,92.0,Sustainability
A23867,"Virtual : Changement climatique, chaque demi-degré compte !",Classroom,Active,France,Climate Change & Sustainability,Discretionary,Mouvement Up,Local,MS Teams,Virtual,Energy Transition,1.0,0.0,0.0,0.0,0.0,2021,92.0,Sustainability
A23994,Accenture Technology Analyst Experience,Classroom,Active,France,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,80.0,0.0,0.0,87.5,0.0,2021,635.0,Cross Technology
A23994,Accenture Technology Analyst Experience,Classroom,Active,France,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,80.0,0.0,0.0,87.5,0.0,2021,635.0,Cross Technology
A23994,Accenture Technology Analyst Experience,Classroom,Active,France,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,80.0,0.0,0.0,450.0,0.0,2022,1160.0,Cross Technology
A23994,Accenture Technology Analyst Experience,Classroom,Active,France,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Virtual,Development & Operations Architectures,80.0,0.0,0.0,450.0,0.0,2022,1160.0,Cross Technology
A23994,Accenture Technology Analyst Experience,Classroom,Active,Netherlands,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Classroom,Development & Operations Architectures,80.0,900.0,187.5,300.0,0.0,2019,5.0,Cross Technology
A23994,Accenture Technology Analyst Experience,Classroom,Active,Netherlands,Accenture Delivery Methods (ADM),Discretionary,Accenture Central,Central,Desire2Learn,Classroom,Development & Operations Architectures,80.0,900.0,187.5,300.0,0.0,2019,5.0,Cross Technology
A24021,VIRTUAL: Google Data Warehouse,Classroom,Cancelled,France,Google Apps,Discretionary,Google,Local,MS Teams,Virtual,-,28.0,0.0,0.0,0.0,0.0,2020,8.0,Cross Accenture
A24033,MD Momentum,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",15.0,8856.0,0.0,9225.0,0.0,2020,39.0,Leadership Development
A24033,MD Momentum,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",15.0,8856.0,0.0,9225.0,0.0,2020,39.0,Leadership Development
A24033,MD Momentum,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",36.0,0.0,0.0,7600.0,0.0,2021,78.0,Leadership Development
A24033,MD Momentum,Classroom,Active,France,Leadership Development,Discretionary,Accenture Central,Central,MS Teams,Virtual,"Organization, Leadership & Culture",36.0,0.0,0.0,7600.0,0.0,2021,78.0,Leadership Development
A24046,"Business Architecture Level 1, étude de cas avec certification",Classroom,Active,France,Enterprise Architecture Framework,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,105.0,0.0,2020,18.0,Cross Technology
A24046,"Business Architecture Level 1, étude de cas avec certification",Classroom,Active,France,Enterprise Architecture Framework,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,105.0,0.0,2020,18.0,Cross Technology
A24046,"Business Architecture Level 1, étude de cas avec certification",Classroom,Active,France,Enterprise Architecture Framework,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,35.0,0.0,2021,76.0,Cross Technology
A24046,"Business Architecture Level 1, étude de cas avec certification",Classroom,Active,France,Enterprise Architecture Framework,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,8.0,0.0,0.0,35.0,0.0,2021,76.0,Cross Technology
A24158,Solutioning with myNav: High Level Business Case,Classroom,Active,France,Cloud Enterprise Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Cloud Application Advisory,2.0,0.0,0.0,0.0,0.0,2020,280.0,Cross Accenture
A24162,"Solutioning with myNav: Enterprise Architecture, Cloud Readiness and Network Planning",Classroom,Cancelled,France,Cloud Enterprise Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Cloud Application Advisory,2.0,0.0,0.0,0.0,0.0,2020,152.0,Cloud First
A24164,Solutioning with myNav: Discovery and Migration Planning,Classroom,Cancelled,France,Cloud Enterprise Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,Cloud Application Advisory,2.0,0.0,0.0,0.0,0.0,2020,96.0,Cross Accenture
A24193,Virtual SAP Cloud Platform et Liquid Studio,Classroom,Cancelled,France,Cloud Platform Architecture,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,54.0,Cloud First
A24211,Virtual - Innovation SAP,Classroom,Cancelled,France,-,Discretionary,Accenture Local,Local,MS Teams,Virtual,-,2.0,0.0,0.0,0.0,0.0,2020,92.0,IPS
